江苏电信(备),#genre#
山西卫视,http://114.243.96.73:8821/rtp/239.3.1.42:8172
广西卫视,http://114.243.96.73:8821/rtp/239.3.1.39:8300
新疆卫视,http://114.243.96.73:8821/rtp/239.3.1.48:8160
河南卫视,http://114.243.96.73:8821/rtp/239.3.1.27:8128
甘肃卫视,http://114.243.96.73:8821/rtp/239.3.1.49:8188
西藏卫视,http://114.243.96.73:8821/rtp/239.3.1.47:8164
三沙卫视,http://114.243.96.73:8821/rtp/239.3.1.155:4120
陕西卫视,http://114.243.96.73:8821/rtp/239.3.1.41:8140
青海卫视,http://114.243.96.73:8821/rtp/239.3.1.44:8184
内蒙古卫视,http://114.243.96.73:8821/rtp/239.3.1.43:8176
BRTV新闻,http://114.243.96.73:8821/rtp/239.3.1.159:8000
BRTV影视,http://114.243.96.73:8821/rtp/239.3.1.158:8000
BRTV文艺,http://114.243.96.73:8821/rtp/239.3.1.242:8000
BRTV财经,http://114.243.96.73:8821/rtp/239.3.1.116:8000
BRTV生活,http://114.243.96.73:8821/rtp/239.3.1.117:8000
BRTV青年,http://114.243.96.73:8821/# rtp/239.3.1.118:8000
BRTV纪实科教,http://114.243.96.73:8821/rtp/239.3.1.115:8000
BRTV卡酷少儿,http://114.243.96.73:8821/rtp/239.3.1.189:8000
BRTV冬奥纪实,http://114.243.96.73:8821/rtp/239.3.1.243:8000
BRTV冬奥纪实,http://114.243.96.73:8821/rtp/239.3.1.121:8000
BRTV体育休闲,http://114.243.96.73:8821/rtp/239.3.1.243:8000
BTV国际频道,http://114.243.96.73:8821/rtp/239.3.1.235:8000
爱上4K[超清],http://114.243.96.73:8821/rtp/239.3.1.236:2000
4K超清[超清],http://114.243.96.73:8821/rtp/239.3.1.249:8001
淘电影,http://114.243.96.73:8821/rtp/239.3.1.250:8001
每日影院,http://114.243.96.73:8821/rtp/239.3.1.111:8001
星影,http://114.243.96.73:8821/rtp/239.3.1.94:4120
动作影院,http://114.243.96.73:8821/rtp/239.3.1.92:4120
光影,http://114.243.96.73:8821/rtp/239.3.1.84:4120
喜剧影院,http://114.243.96.73:8821/rtp/239.3.1.91:4120
家庭影院,http://114.243.96.73:8821/rtp/239.3.1.93:4120
精选,http://114.243.96.73:8821/rtp/239.3.1.74:4120
经典电影,http://114.243.96.73:8821/rtp/239.3.1.195:9024
纪实人文,http://114.243.96.73:8821/rtp/239.3.1.212:8060
金鹰纪实,http://114.243.96.73:8821/rtp/239.3.1.58:8156
风尚生活,http://114.243.96.73:8821/rtp/239.3.1.114:8001
地理,http://114.243.96.73:8821/rtp/239.3.1.71:4120
淘剧场,http://114.243.96.73:8821/rtp/239.3.1.95:8001
幸福剧场,http://114.243.96.73:8821/rtp/239.3.1.112:8001
淘娱乐,http://114.243.96.73:8821/rtp/239.3.1.100:8001
幸福娱乐,http://114.243.96.73:8821/rtp/239.3.1.113:8001
淘Baby,http://114.243.96.73:8821/rtp/239.3.1.238:8001
萌宠TV,http://114.243.96.73:8821/rtp/239.3.1.102:8001
中国交通,http://114.243.96.73:8821/rtp/239.3.1.188:8001
朝阳融媒,http://114.243.96.73:8821/rtp/239.3.1.163:8001
通州融媒,http://114.243.96.73:8821/rtp/239.3.1.221:8001
延庆电视台,http://114.243.96.73:8821/rtp/239.3.1.187:8001
房山电视台,http://114.243.96.73:8821/rtp/239.3.1.96:8001
CGTN 新闻,http://114.243.96.73:8821/rtp/239.3.1.215:4220
CGTN 记录,http://114.243.96.73:8821/rtp/239.3.1.216:4220
CGTN 西班牙语,http://114.243.96.73:8821/rtp/239.3.1.217:4220
CGTN 法语,http://114.243.96.73:8821/rtp/239.3.1.218:4220
CGTN 阿拉伯语,http://114.243.96.73:8821/rtp/239.3.1.219:4220
CGTN 俄语,http://114.243.96.73:8821/rtp/239.3.1.220:4220
茶频道,http://114.243.96.73:8821/rtp/239.3.1.165:8001
淘精彩,http://114.243.96.73:8821/rtp/239.3.1.178:8001
快乐垂钓,http://114.243.96.73:8821/rtp/239.3.1.164:8001
CETV1,http://114.243.96.73:8821/rtp/239.3.1.57:8152
CETV2,http://114.243.96.73:8821/rtp/239.3.1.54:4120
CETV3,http://114.243.96.73:8821/rtp/239.3.1.55:4120
CETV4,http://114.243.96.73:8821/rtp/239.3.1.56:4120
少儿动画,http://114.243.96.73:8821/rtp/239.3.1.199:9000
热播剧场,http://114.243.96.73:8821/rtp/239.3.1.194:9020
解密,http://114.243.96.73:8821/rtp/239.3.1.75:4120
军事,http://114.243.96.73:8821/rtp/239.3.1.76:4120
军旅剧场,http://114.243.96.73:8821/rtp/239.3.1.68:4120
动画,http://114.243.96.73:8821/rtp/239.3.1.80:4120
古装剧场,http://114.243.96.73:8821/rtp/239.3.1.69:4120
台球,http://114.243.96.73:8821/rtp/239.3.1.85:4120
嘉佳卡通,http://114.243.96.73:8821/rtp/239.3.1.147:9268
国学,http://114.243.96.73:8821/rtp/239.3.1.77:4120
城市剧场,http://114.243.96.73:8821/rtp/239.3.1.67:4120
墨宝,http://114.243.96.73:8821/rtp/239.3.1.83:4120
好学生,http://114.243.96.73:8821/rtp/239.3.1.81:4120
山东教育,http://114.243.96.73:8821/rtp/239.3.1.52:4120
戏曲,http://114.243.96.73:8821/rtp/239.3.1.78:4120
收视指南,http://114.243.96.73:8821/rtp/239.3.1.193:8012
早教,http://114.243.96.73:8821/rtp/239.3.1.79:4120
武侠剧场,http://114.243.96.73:8821/rtp/239.3.1.90:4120
武术,http://114.243.96.73:8821/rtp/239.3.1.87:4120
爱生活,http://114.243.96.73:8821/rtp/239.3.1.86:4120
美人,http://114.243.96.73:8821/rtp/239.3.1.73:4120
美妆,http://114.243.96.73:8821/rtp/239.3.1.72:4120
财富天下,http://114.243.96.73:8821/rtp/239.3.1.53:9136
足球,http://114.243.96.73:8821/rtp/239.3.1.89:4120
金鹰卡通,http://114.243.96.73:8821/rtp/239.3.1.51:9252
鉴赏,http://114.243.96.73:8821/rtp/239.3.1.82:4120
音乐现场,http://114.243.96.73:8821/rtp/239.3.1.70:4120
高网,http://114.243.96.73:8821/rtp/239.3.1.88:4120
魅力时尚,http://114.243.96.73:8821/rtp/239.3.1.196:9012
浙江电信(备),#genre#
CCTV-1,http://183.141.180.84:9999/udp/233.50.200.130:5140
CCTV-2,http://183.141.180.84:9999/udp/233.50.200.25:5140
CCTV-3,http://183.141.180.84:9999/udp/233.50.201.196:5140
CCTV-4,http://183.141.180.84:9999/udp/233.50.200.101:5140
CCTV-5,http://183.141.180.84:9999/udp/233.50.201.197:5140
CCTV-5+,http://183.141.180.84:9999/udp/233.50.201.220:5140
CCTV-6,http://183.141.180.84:9999/udp/233.50.201.198:5140
CCTV-7,http://183.141.180.84:9999/udp/233.50.200.24:5140
CCTV-8,http://183.141.180.84:9999/udp/233.50.201.199:5140
CCTV-9,http://183.141.180.84:9999/udp/233.50.201.121:5140
CCTV-10,http://183.141.180.84:9999/udp/233.50.201.122:5140
CCTV-11,http://183.141.180.84:9999/udp/233.50.201.11:5140
CCTV-12,http://183.141.180.84:9999/udp/233.50.201.123:5140
CCTV-13,http://183.141.180.84:9999/udp/233.50.201.246:5140
CCTV-14,http://183.141.180.84:9999/udp/233.50.201.124:5140
CCTV-15,http://183.141.180.84:9999/udp/233.50.201.15:5140
CCTV-16,http://183.141.180.84:9999/udp/233.50.201.192:5140
CCTV-17,http://183.141.180.84:9999/udp/233.50.200.113:5140
CCTV-16,http://183.141.180.84:9999/udp/233.50.201.63:5140
凤凰中文,http://183.141.180.84:9999/udp/233.50.200.191:5140
凤凰资讯,http://183.141.180.84:9999/udp/233.50.200.192:5140
浙江卫视,http://183.141.180.84:9999/udp/233.50.201.100:5140
湖南卫视,http://183.141.180.84:9999/udp/233.50.201.103:5140
江苏卫视,http://183.141.180.84:9999/udp/233.50.201.106:5140
东方卫视,http://183.141.180.84:9999/udp/233.50.201.125:5140
湖北卫视,http://183.141.180.84:9999/udp/233.50.201.114:5140
广东卫视,http://183.141.180.84:9999/udp/233.50.201.102:5140
北京卫视,http://183.141.180.84:9999/udp/233.50.201.107:5140
深圳卫视,http://183.141.180.84:9999/udp/233.50.201.101:5140
天津卫视,http://183.141.180.84:9999/udp/233.50.201.104:5140
河北卫视,http://183.141.180.84:9999/udp/233.50.201.140:5140
安徽卫视,http://183.141.180.84:9999/udp/233.50.201.113:5140
重庆卫视,http://183.141.180.84:9999/udp/233.50.200.114:5140
云南卫视,http://183.141.180.84:9999/udp/233.50.200.115:5140
四川卫视,http://183.141.180.84:9999/udp/233.50.201.139:5140
江西卫视,http://183.141.180.84:9999/udp/233.50.201.145:5140
黑龙江卫视,http://183.141.180.84:9999/udp/233.50.201.115:5140
山东卫视,http://183.141.180.84:9999/udp/233.50.201.105:5140
辽宁卫视,http://183.141.180.84:9999/udp/233.50.201.141:5140
贵州卫视,http://183.141.180.84:9999/udp/233.50.201.142:5140
河南卫视,http://183.141.180.84:9999/udp/233.50.201.144:5140
东南卫视,http://183.141.180.84:9999/udp/233.50.201.146:5140
吉林卫视,http://183.141.180.84:9999/udp/233.50.201.48:5140
广西卫视,http://183.141.180.84:9999/udp/233.50.201.49:5140
山西卫视,http://183.141.180.84:9999/udp/233.50.201.51:5140
海南卫视,http://183.141.180.84:9999/udp/233.50.201.55:5140
宁夏卫视,http://183.141.180.84:9999/udp/233.50.201.57:5140
陕西卫视,http://183.141.180.84:9999/udp/233.50.201.59:5140
青海卫视,http://183.141.180.84:9999/udp/233.50.201.65:5140
西藏卫视,http://183.141.180.84:9999/udp/233.50.201.70:5140
兵团卫视,http://183.141.180.84:9999/udp/233.50.201.72:5140
浙江钱江,http://183.141.180.84:9999/udp/233.50.201.132:5140
浙江生活,http://183.141.180.84:9999/udp/233.50.201.133:5140
浙江教育,http://183.141.180.84:9999/udp/233.50.201.134:5140
浙江民生,http://183.141.180.84:9999/udp/233.50.201.136:5140
浙江新闻,http://183.141.180.84:9999/udp/233.50.201.137:5140
浙江少儿,http://183.141.180.84:9999/udp/233.50.201.138:5140
浙江纪录,http://183.141.180.84:9999/udp/233.50.202.25:5140
都市剧场,http://183.141.180.84:9999/udp/233.50.201.190:5140
欢笑剧场,http://183.141.180.84:9999/udp/233.50.201.189:5140
动漫秀场,http://183.141.180.84:9999/udp/233.50.201.184:5140
杭州综合,http://183.141.180.84:9999/udp/233.50.201.173:5140
杭州明珠,http://183.141.180.84:9999/udp/233.50.201.174:5140
杭州生活,http://183.141.180.84:9999/udp/233.50.201.175:5140
杭州影视,http://183.141.180.84:9999/udp/233.50.201.176:5140
杭州青少,http://183.141.180.84:9999/udp/233.50.201.177:5140
杭州导视,http://183.141.180.84:9999/udp/233.50.201.182:5140
宁波综合,http://183.141.180.84:9999/udp/233.50.201.168:5140
宁波生活,http://183.141.180.84:9999/udp/233.50.201.178:5140
宁波文体,http://183.141.180.84:9999/udp/233.50.201.179:5140
宁波影视,http://183.141.180.84:9999/udp/233.50.201.180:5140
宁波少儿,http://183.141.180.84:9999/udp/233.50.201.181:5140
温州综合,http://183.141.180.84:9999/udp/233.50.201.87:5140
绍兴综合,http://183.141.180.84:9999/udp/233.50.201.156:5140
衢州综合,http://183.141.180.84:9999/udp/233.50.202.11:5140
衢州公共,http://183.141.180.84:9999/udp/233.50.202.12:5140
丽水新闻综合,http://183.141.180.84:9999/udp/233.50.201.162:5140
之江纪录,http://183.141.180.84:9999/udp/233.50.202.25:5140
温州新闻,http://183.141.180.84:9999/udp/233.50.201.87:5140
绍兴新闻,http://183.141.180.84:9999/udp/233.50.201.156:5140
衢州新闻,http://183.141.180.84:9999/udp/233.50.201.155:5140
台州新闻,http://183.141.180.84:9999/udp/233.50.201.157:5140
湖州新闻,http://183.141.180.84:9999/udp/233.50.201.158:5140
金华新闻,http://183.141.180.84:9999/udp/233.50.201.161:5140
丽水新闻,http://183.141.180.84:9999/udp/233.50.201.162:5140
嘉兴新闻,http://183.141.180.84:9999/udp/233.50.201.163:5140
桐乡新闻,http://183.141.180.84:9999/udp/233.50.201.169:5140
游戏风云,http://183.141.180.84:9999/udp/233.50.201.183:5140
生活时尚,http://183.141.180.84:9999/udp/233.50.201.187:5140
法治天地,http://183.141.180.84:9999/udp/233.50.201.191:5140
金色学堂,http://183.141.180.84:9999/udp/233.50.201.186:5140
快乐垂钓,http://183.141.180.84:9999/udp/233.50.201.109:5140
茶频道台,http://183.141.180.84:9999/udp/233.50.201.188:5140
第一财经,http://183.141.180.84:9999/udp/233.50.200.125:5140
乐游纪实,http://183.141.180.84:9999/udp/233.50.201.185:5140
优优宝贝,http://183.141.180.84:9999/udp/233.50.202.24:5140
晴彩竞技,http://183.141.180.84:9999/udp/233.50.201.193:5140
晴彩篮球,http://183.141.180.84:9999/udp/233.50.201.194:5140
晴彩羽毛球,http://183.141.180.84:9999/udp/233.50.201.195:5140
晴彩广场舞,http://183.141.180.84:9999/udp/233.50.201.226:5140
轮播频道,http://183.141.180.84:9999/udp/233.50.201.116:5140
轮播频道,http://183.141.180.84:9999/udp/233.50.201.117:5140
直播,http://183.141.180.84:9999/udp/233.50.200.223:5140
CETV-4,http://183.141.180.84:9999/udp/233.50.200.162:5140
CETV1,http://183.141.180.84:9999/udp/233.50.201.75:5140
中国蓝直播,http://183.141.180.84:9999/udp/233.50.201.193:5140
CGTN西班牙,http://183.141.180.84:9999/udp/233.50.201.36:5140
CGTN法语,http://183.141.180.84:9999/udp/233.50.201.37:5140
CGTN阿拉伯,http://183.141.180.84:9999/udp/233.50.201.38:5140
CGTN俄语,http://183.141.180.84:9999/udp/233.50.201.39:5140
CGTN,http://183.141.180.84:9999/udp/233.50.201.126:5140
金鹰卡通,http://183.141.180.84:9999/udp/233.50.201.73:5140
哈哈炫动,http://183.141.180.84:9999/udp/233.50.201.74:5140
发现之旅,http://183.141.180.84:9999/udp/233.50.201.98:5140
少儿,http://183.141.180.84:9999/udp/233.50.201.20:5140
中国蓝直播,http://183.141.180.84:9999/udp/233.50.201.108:5140
CCTV-1,http://183.159.108.182:4022/udp/233.50.200.130:5140
CCTV-2,http://183.159.108.182:4022/udp/233.50.200.25:5140
CCTV-3,http://183.159.108.182:4022/udp/233.50.201.196:5140
CCTV-4,http://183.159.108.182:4022/udp/233.50.200.101:5140
CCTV-5,http://183.159.108.182:4022/udp/233.50.201.197:5140
CCTV-5+,http://183.159.108.182:4022/udp/233.50.201.220:5140
CCTV-6,http://183.159.108.182:4022/udp/233.50.201.198:5140
CCTV-7,http://183.159.108.182:4022/udp/233.50.200.24:5140
CCTV-8,http://183.159.108.182:4022/udp/233.50.201.199:5140
CCTV-9,http://183.159.108.182:4022/udp/233.50.201.121:5140
CCTV-10,http://183.159.108.182:4022/udp/233.50.201.122:5140
CCTV-11,http://183.159.108.182:4022/udp/233.50.201.11:5140
CCTV-12,http://183.159.108.182:4022/udp/233.50.201.123:5140
CCTV-13,http://183.159.108.182:4022/udp/233.50.201.246:5140
CCTV-14,http://183.159.108.182:4022/udp/233.50.201.124:5140
CCTV-15,http://183.159.108.182:4022/udp/233.50.201.15:5140
CCTV-16,http://183.159.108.182:4022/udp/233.50.201.192:5140
CCTV-17,http://183.159.108.182:4022/udp/233.50.200.113:5140
CCTV-16,http://183.159.108.182:4022/udp/233.50.201.63:5140
凤凰中文,http://183.159.108.182:4022/udp/233.50.200.191:5140
凤凰资讯,http://183.159.108.182:4022/udp/233.50.200.192:5140
浙江卫视,http://183.159.108.182:4022/udp/233.50.201.100:5140
湖南卫视,http://183.159.108.182:4022/udp/233.50.201.103:5140
江苏卫视,http://183.159.108.182:4022/udp/233.50.201.106:5140
东方卫视,http://183.159.108.182:4022/udp/233.50.201.125:5140
湖北卫视,http://183.159.108.182:4022/udp/233.50.201.114:5140
广东卫视,http://183.159.108.182:4022/udp/233.50.201.102:5140
北京卫视,http://183.159.108.182:4022/udp/233.50.201.107:5140
深圳卫视,http://183.159.108.182:4022/udp/233.50.201.101:5140
天津卫视,http://183.159.108.182:4022/udp/233.50.201.104:5140
河北卫视,http://183.159.108.182:4022/udp/233.50.201.140:5140
安徽卫视,http://183.159.108.182:4022/udp/233.50.201.113:5140
重庆卫视,http://183.159.108.182:4022/udp/233.50.200.114:5140
云南卫视,http://183.159.108.182:4022/udp/233.50.200.115:5140
四川卫视,http://183.159.108.182:4022/udp/233.50.201.139:5140
江西卫视,http://183.159.108.182:4022/udp/233.50.201.145:5140
黑龙江卫视,http://183.159.108.182:4022/udp/233.50.201.115:5140
山东卫视,http://183.159.108.182:4022/udp/233.50.201.105:5140
辽宁卫视,http://183.159.108.182:4022/udp/233.50.201.141:5140
贵州卫视,http://183.159.108.182:4022/udp/233.50.201.142:5140
河南卫视,http://183.159.108.182:4022/udp/233.50.201.144:5140
东南卫视,http://183.159.108.182:4022/udp/233.50.201.146:5140
吉林卫视,http://183.159.108.182:4022/udp/233.50.201.48:5140
广西卫视,http://183.159.108.182:4022/udp/233.50.201.49:5140
山西卫视,http://183.159.108.182:4022/udp/233.50.201.51:5140
海南卫视,http://183.159.108.182:4022/udp/233.50.201.55:5140
宁夏卫视,http://183.159.108.182:4022/udp/233.50.201.57:5140
陕西卫视,http://183.159.108.182:4022/udp/233.50.201.59:5140
青海卫视,http://183.159.108.182:4022/udp/233.50.201.65:5140
西藏卫视,http://183.159.108.182:4022/udp/233.50.201.70:5140
兵团卫视,http://183.159.108.182:4022/udp/233.50.201.72:5140
浙江钱江,http://183.159.108.182:4022/udp/233.50.201.132:5140
浙江生活,http://183.159.108.182:4022/udp/233.50.201.133:5140
浙江教育,http://183.159.108.182:4022/udp/233.50.201.134:5140
浙江民生,http://183.159.108.182:4022/udp/233.50.201.136:5140
浙江新闻,http://183.159.108.182:4022/udp/233.50.201.137:5140
浙江少儿,http://183.159.108.182:4022/udp/233.50.201.138:5140
浙江纪录,http://183.159.108.182:4022/udp/233.50.202.25:5140
都市剧场,http://183.159.108.182:4022/udp/233.50.201.190:5140
欢笑剧场,http://183.159.108.182:4022/udp/233.50.201.189:5140
动漫秀场,http://183.159.108.182:4022/udp/233.50.201.184:5140
杭州综合,http://183.159.108.182:4022/udp/233.50.201.173:5140
杭州明珠,http://183.159.108.182:4022/udp/233.50.201.174:5140
杭州生活,http://183.159.108.182:4022/udp/233.50.201.175:5140
杭州影视,http://183.159.108.182:4022/udp/233.50.201.176:5140
杭州青少,http://183.159.108.182:4022/udp/233.50.201.177:5140
杭州导视,http://183.159.108.182:4022/udp/233.50.201.182:5140
宁波综合,http://183.159.108.182:4022/udp/233.50.201.168:5140
宁波生活,http://183.159.108.182:4022/udp/233.50.201.178:5140
宁波文体,http://183.159.108.182:4022/udp/233.50.201.179:5140
宁波影视,http://183.159.108.182:4022/udp/233.50.201.180:5140
宁波少儿,http://183.159.108.182:4022/udp/233.50.201.181:5140
温州综合,http://183.159.108.182:4022/udp/233.50.201.87:5140
绍兴综合,http://183.159.108.182:4022/udp/233.50.201.156:5140
衢州综合,http://183.159.108.182:4022/udp/233.50.202.11:5140
衢州公共,http://183.159.108.182:4022/udp/233.50.202.12:5140
丽水新闻综合,http://183.159.108.182:4022/udp/233.50.201.162:5140
之江纪录,http://183.159.108.182:4022/udp/233.50.202.25:5140
温州新闻,http://183.159.108.182:4022/udp/233.50.201.87:5140
绍兴新闻,http://183.159.108.182:4022/udp/233.50.201.156:5140
衢州新闻,http://183.159.108.182:4022/udp/233.50.201.155:5140
台州新闻,http://183.159.108.182:4022/udp/233.50.201.157:5140
湖州新闻,http://183.159.108.182:4022/udp/233.50.201.158:5140
金华新闻,http://183.159.108.182:4022/udp/233.50.201.161:5140
丽水新闻,http://183.159.108.182:4022/udp/233.50.201.162:5140
嘉兴新闻,http://183.159.108.182:4022/udp/233.50.201.163:5140
桐乡新闻,http://183.159.108.182:4022/udp/233.50.201.169:5140
游戏风云,http://183.159.108.182:4022/udp/233.50.201.183:5140
生活时尚,http://183.159.108.182:4022/udp/233.50.201.187:5140
法治天地,http://183.159.108.182:4022/udp/233.50.201.191:5140
金色学堂,http://183.159.108.182:4022/udp/233.50.201.186:5140
快乐垂钓,http://183.159.108.182:4022/udp/233.50.201.109:5140
茶频道台,http://183.159.108.182:4022/udp/233.50.201.188:5140
第一财经,http://183.159.108.182:4022/udp/233.50.200.125:5140
乐游纪实,http://183.159.108.182:4022/udp/233.50.201.185:5140
优优宝贝,http://183.159.108.182:4022/udp/233.50.202.24:5140
晴彩竞技,http://183.159.108.182:4022/udp/233.50.201.193:5140
晴彩篮球,http://183.159.108.182:4022/udp/233.50.201.194:5140
晴彩羽毛球,http://183.159.108.182:4022/udp/233.50.201.195:5140
晴彩广场舞,http://183.159.108.182:4022/udp/233.50.201.226:5140
轮播频道,http://183.159.108.182:4022/udp/233.50.201.116:5140
轮播频道,http://183.159.108.182:4022/udp/233.50.201.117:5140
直播,http://183.159.108.182:4022/udp/233.50.200.223:5140
CETV-4,http://183.159.108.182:4022/udp/233.50.200.162:5140
CETV1,http://183.159.108.182:4022/udp/233.50.201.75:5140
中国蓝直播,http://183.159.108.182:4022/udp/233.50.201.193:5140
CGTN西班牙,http://183.159.108.182:4022/udp/233.50.201.36:5140
CGTN法语,http://183.159.108.182:4022/udp/233.50.201.37:5140
CGTN阿拉伯,http://183.159.108.182:4022/udp/233.50.201.38:5140
CGTN俄语,http://183.159.108.182:4022/udp/233.50.201.39:5140
CGTN,http://183.159.108.182:4022/udp/233.50.201.126:5140
金鹰卡通,http://183.159.108.182:4022/udp/233.50.201.73:5140
哈哈炫动,http://183.159.108.182:4022/udp/233.50.201.74:5140
发现之旅,http://183.159.108.182:4022/udp/233.50.201.98:5140
少儿,http://183.159.108.182:4022/udp/233.50.201.20:5140
中国蓝直播,http://183.159.108.182:4022/udp/233.50.201.108:5140
CCTV-1,http://115.195.193.65:9999/udp/233.50.200.130:5140
CCTV-2,http://115.195.193.65:9999/udp/233.50.200.25:5140
CCTV-3,http://115.195.193.65:9999/udp/233.50.201.196:5140
CCTV-4,http://115.195.193.65:9999/udp/233.50.200.101:5140
CCTV-5,http://115.195.193.65:9999/udp/233.50.201.197:5140
CCTV-5+,http://115.195.193.65:9999/udp/233.50.201.220:5140
CCTV-6,http://115.195.193.65:9999/udp/233.50.201.198:5140
CCTV-7,http://115.195.193.65:9999/udp/233.50.200.24:5140
CCTV-8,http://115.195.193.65:9999/udp/233.50.201.199:5140
CCTV-9,http://115.195.193.65:9999/udp/233.50.201.121:5140
CCTV-10,http://115.195.193.65:9999/udp/233.50.201.122:5140
CCTV-11,http://115.195.193.65:9999/udp/233.50.201.11:5140
CCTV-12,http://115.195.193.65:9999/udp/233.50.201.123:5140
CCTV-13,http://115.195.193.65:9999/udp/233.50.201.246:5140
CCTV-14,http://115.195.193.65:9999/udp/233.50.201.124:5140
CCTV-15,http://115.195.193.65:9999/udp/233.50.201.15:5140
CCTV-16,http://115.195.193.65:9999/udp/233.50.201.192:5140
CCTV-17,http://115.195.193.65:9999/udp/233.50.200.113:5140
CCTV-16,http://115.195.193.65:9999/udp/233.50.201.63:5140
凤凰中文,http://115.195.193.65:9999/udp/233.50.200.191:5140
凤凰资讯,http://115.195.193.65:9999/udp/233.50.200.192:5140
浙江卫视,http://115.195.193.65:9999/udp/233.50.201.100:5140
湖南卫视,http://115.195.193.65:9999/udp/233.50.201.103:5140
江苏卫视,http://115.195.193.65:9999/udp/233.50.201.106:5140
东方卫视,http://115.195.193.65:9999/udp/233.50.201.125:5140
湖北卫视,http://115.195.193.65:9999/udp/233.50.201.114:5140
广东卫视,http://115.195.193.65:9999/udp/233.50.201.102:5140
北京卫视,http://115.195.193.65:9999/udp/233.50.201.107:5140
深圳卫视,http://115.195.193.65:9999/udp/233.50.201.101:5140
天津卫视,http://115.195.193.65:9999/udp/233.50.201.104:5140
河北卫视,http://115.195.193.65:9999/udp/233.50.201.140:5140
安徽卫视,http://115.195.193.65:9999/udp/233.50.201.113:5140
重庆卫视,http://115.195.193.65:9999/udp/233.50.200.114:5140
云南卫视,http://115.195.193.65:9999/udp/233.50.200.115:5140
四川卫视,http://115.195.193.65:9999/udp/233.50.201.139:5140
江西卫视,http://115.195.193.65:9999/udp/233.50.201.145:5140
黑龙江卫视,http://115.195.193.65:9999/udp/233.50.201.115:5140
山东卫视,http://115.195.193.65:9999/udp/233.50.201.105:5140
辽宁卫视,http://115.195.193.65:9999/udp/233.50.201.141:5140
贵州卫视,http://115.195.193.65:9999/udp/233.50.201.142:5140
河南卫视,http://115.195.193.65:9999/udp/233.50.201.144:5140
东南卫视,http://115.195.193.65:9999/udp/233.50.201.146:5140
吉林卫视,http://115.195.193.65:9999/udp/233.50.201.48:5140
广西卫视,http://115.195.193.65:9999/udp/233.50.201.49:5140
山西卫视,http://115.195.193.65:9999/udp/233.50.201.51:5140
海南卫视,http://115.195.193.65:9999/udp/233.50.201.55:5140
宁夏卫视,http://115.195.193.65:9999/udp/233.50.201.57:5140
陕西卫视,http://115.195.193.65:9999/udp/233.50.201.59:5140
青海卫视,http://115.195.193.65:9999/udp/233.50.201.65:5140
西藏卫视,http://115.195.193.65:9999/udp/233.50.201.70:5140
兵团卫视,http://115.195.193.65:9999/udp/233.50.201.72:5140
浙江钱江,http://115.195.193.65:9999/udp/233.50.201.132:5140
浙江生活,http://115.195.193.65:9999/udp/233.50.201.133:5140
浙江教育,http://115.195.193.65:9999/udp/233.50.201.134:5140
浙江民生,http://115.195.193.65:9999/udp/233.50.201.136:5140
浙江新闻,http://115.195.193.65:9999/udp/233.50.201.137:5140
浙江少儿,http://115.195.193.65:9999/udp/233.50.201.138:5140
浙江纪录,http://115.195.193.65:9999/udp/233.50.202.25:5140
都市剧场,http://115.195.193.65:9999/udp/233.50.201.190:5140
欢笑剧场,http://115.195.193.65:9999/udp/233.50.201.189:5140
动漫秀场,http://115.195.193.65:9999/udp/233.50.201.184:5140
杭州综合,http://115.195.193.65:9999/udp/233.50.201.173:5140
杭州明珠,http://115.195.193.65:9999/udp/233.50.201.174:5140
杭州生活,http://115.195.193.65:9999/udp/233.50.201.175:5140
杭州影视,http://115.195.193.65:9999/udp/233.50.201.176:5140
杭州青少,http://115.195.193.65:9999/udp/233.50.201.177:5140
杭州导视,http://115.195.193.65:9999/udp/233.50.201.182:5140
宁波综合,http://115.195.193.65:9999/udp/233.50.201.168:5140
宁波生活,http://115.195.193.65:9999/udp/233.50.201.178:5140
宁波文体,http://115.195.193.65:9999/udp/233.50.201.179:5140
宁波影视,http://115.195.193.65:9999/udp/233.50.201.180:5140
宁波少儿,http://115.195.193.65:9999/udp/233.50.201.181:5140
温州综合,http://115.195.193.65:9999/udp/233.50.201.87:5140
绍兴综合,http://115.195.193.65:9999/udp/233.50.201.156:5140
衢州综合,http://115.195.193.65:9999/udp/233.50.202.11:5140
衢州公共,http://115.195.193.65:9999/udp/233.50.202.12:5140
丽水新闻综合,http://115.195.193.65:9999/udp/233.50.201.162:5140
之江纪录,http://115.195.193.65:9999/udp/233.50.202.25:5140
温州新闻,http://115.195.193.65:9999/udp/233.50.201.87:5140
绍兴新闻,http://115.195.193.65:9999/udp/233.50.201.156:5140
衢州新闻,http://115.195.193.65:9999/udp/233.50.201.155:5140
台州新闻,http://115.195.193.65:9999/udp/233.50.201.157:5140
湖州新闻,http://115.195.193.65:9999/udp/233.50.201.158:5140
金华新闻,http://115.195.193.65:9999/udp/233.50.201.161:5140
丽水新闻,http://115.195.193.65:9999/udp/233.50.201.162:5140
嘉兴新闻,http://115.195.193.65:9999/udp/233.50.201.163:5140
桐乡新闻,http://115.195.193.65:9999/udp/233.50.201.169:5140
游戏风云,http://115.195.193.65:9999/udp/233.50.201.183:5140
生活时尚,http://115.195.193.65:9999/udp/233.50.201.187:5140
法治天地,http://115.195.193.65:9999/udp/233.50.201.191:5140
